sex,age,level_education,country,year,value_unemployment,value_education,valor_educacion,indice_educativo
Total,15-29,ESO,Slovenia,2023,18.8,31.7,1,2.75
Total,15-29,BACH-FP,Slovenia,2014,17.5,55.6,3,2.75
Total,15-29,BACH-FP,Slovenia,2015,16.0,53.8,3,2.75
Total,15-29,BACH-FP,Slovenia,2016,13.3,51.0,3,2.75
Total,15-29,BACH-FP,Slovenia,2017,10.3,50.9,3,2.75
Total,15-29,BACH-FP,Slovenia,2018,8.5,52.3,3,2.75
Total,15-29,BACH-FP,Slovenia,2019,6.8,52.0,3,2.75
Total,15-29,BACH-FP,Slovenia,2020,10.0,52.0,3,2.75
Total,15-29,BACH-FP,Slovenia,2021,9.7,52.3,3,2.75
Total,15-29,BACH-FP,Slovenia,2022,8.0,51.4,3,2.75
Total,15-29,BACH-FP,Slovenia,2023,6.9,49.8,3,2.75
Total,15-29,BACH,Slovenia,2014,13.5,18.1,4,2.75
Total,15-29,BACH,Slovenia,2015,9.4,17.9,4,2.75
Total,15-29,BACH,Slovenia,2016,10.4,15.7,4,2.75
Total,15-29,BACH,Slovenia,2017,8.5,15.1,4,2.75
Total,15-29,BACH,Slovenia,2018,8.3,15.9,4,2.75
Total,15-29,BACH,Slovenia,2019,5.5,15.6,4,2.75
Total,15-29,BACH,Slovenia,2020,8.7,16.5,4,2.75
Total,15-29,BACH,Slovenia,2021,9.9,17.8,4,2.75
Total,15-29,BACH,Slovenia,2022,9.2,16.5,4,2.75
Total,15-29,BACH,Slovenia,2023,8.3,12.6,4,2.75
Total,15-29,FP,Slovenia,2014,18.5,37.5,2,2.75
Total,15-29,FP,Slovenia,2015,18.1,35.8,2,2.75
Total,15-29,FP,Slovenia,2016,14.0,35.3,2,2.75
Total,15-29,FP,Slovenia,2017,10.7,35.7,2,2.75
Total,15-29,FP,Slovenia,2018,8.5,36.4,2,2.75
Total,15-29,FP,Slovenia,2019,7.2,36.4,2,2.75
Total,15-29,FP,Slovenia,2020,10.3,35.5,2,2.75
Total,15-29,FP,Slovenia,2021,9.7,34.6,2,2.75
Total,15-29,FP,Slovenia,2022,7.6,35.0,2,2.75
Total,15-29,FP,Slovenia,2023,6.6,37.2,2,2.75
Total,15-29,UNIVERSIDAD,Slovenia,2014,18.6,16.7,5,2.75
Total,15-29,UNIVERSIDAD,Slovenia,2015,14.5,18.3,5,2.75
Total,15-29,UNIVERSIDAD,Slovenia,2016,15.4,19.7,5,2.75
Total,15-29,UNIVERSIDAD,Slovenia,2017,9.5,19.5,5,2.75
Total,15-29,UNIVERSIDAD,Slovenia,2018,8.4,18.4,5,2.75
Total,15-29,UNIVERSIDAD,Slovenia,2019,6.7,19.4,5,2.75
Total,15-29,UNIVERSIDAD,Slovenia,2020,6.2,19.5,5,2.75
Total,15-29,UNIVERSIDAD,Slovenia,2021,7.6,20.0,5,2.75
Total,15-29,UNIVERSIDAD,Slovenia,2022,6.1,19.6,5,2.75
Total,15-29,UNIVERSIDAD,Slovenia,2023,4.8,18.5,5,2.75
Females,15-29,ESO,Spain,2014,52.5,40.2,1,2.92
Females,15-29,ESO,Spain,2015,50.7,38.0,1,2.97
Females,15-29,ESO,Spain,2016,47.4,37.5,1,2.98
Females,15-29,ESO,Spain,2017,43.4,37.3,1,3.0
Females,15-29,ESO,Spain,2018,40.3,35.7,1,3.03
Females,15-29,ESO,Spain,2019,38.4,33.6,1,3.08
Females,15-29,ESO,Spain,2020,45.8,32.5,1,3.12
Females,15-29,ESO,Spain,2021,45.7,36.0,1,3.04
Females,15-29,ESO,Spain,2022,40.1,36.0,1,3.05
Females,15-29,ESO,Spain,2023,36.6,36.0,1,3.06
Females,15-29,BACH-FP,Spain,2014,39.8,32.2,3,2.92
Females,15-29,BACH-FP,Spain,2015,37.1,34.3,3,2.97
Females,15-29,BACH-FP,Spain,2016,34.4,34.5,3,2.98
Females,15-29,BACH-FP,Spain,2017,30.4,34.0,3,3.0
Females,15-29,BACH-FP,Spain,2018,27.0,34.9,3,3.03
Females,15-29,BACH-FP,Spain,2019,27.5,36.2,3,3.08
Females,15-29,BACH-FP,Spain,2020,32.2,36.4,3,3.12
Females,15-29,BACH-FP,Spain,2021,30.4,34.4,3,3.04
Females,15-29,BACH-FP,Spain,2022,24.3,33.7,3,3.05
Females,15-29,BACH-FP,Spain,2023,24.8,33.4,3,3.06
Females,15-29,BACH,Spain,2014,40.9,23.5,4,2.92
Females,15-29,BACH,Spain,2015,37.2,25.2,4,2.97
Females,15-29,BACH,Spain,2016,35.2,25.3,4,2.98
Females,15-29,BACH,Spain,2017,30.7,25.4,4,3.0
Females,15-29,BACH,Spain,2018,29.0,25.8,4,3.03
Females,15-29,BACH,Spain,2019,27.2,27.1,4,3.08
Females,15-29,BACH,Spain,2020,34.6,27.7,4,3.12
Females,15-29,BACH,Spain,2021,31.6,26.5,4,3.04
Females,15-29,BACH,Spain,2022,23.3,25.9,4,3.05
Females,15-29,BACH,Spain,2023,25.5,26.2,4,3.06
Females,15-29,FP,Spain,2014,38.6,8.7,2,2.92
Females,15-29,FP,Spain,2015,36.9,9.2,2,2.97
Females,15-29,FP,Spain,2016,33.5,9.3,2,2.98
Females,15-29,FP,Spain,2017,29.9,8.5,2,3.0
Females,15-29,FP,Spain,2018,24.8,9.1,2,3.03
Females,15-29,FP,Spain,2019,27.9,9.1,2,3.08
Females,15-29,FP,Spain,2020,29.2,8.7,2,3.12
Females,15-29,FP,Spain,2021,28.6,7.9,2,3.04
Females,15-29,FP,Spain,2022,25.7,7.7,2,3.05
Females,15-29,FP,Spain,2023,23.6,7.2,2,3.06
Females,15-29,UNIVERSIDAD,Spain,2014,27.8,27.6,5,2.92
Females,15-29,UNIVERSIDAD,Spain,2015,24.4,27.7,5,2.97
Females,15-29,UNIVERSIDAD,Spain,2016,23.7,28.0,5,2.98
Females,15-29,UNIVERSIDAD,Spain,2017,19.7,28.7,5,3.0
Females,15-29,UNIVERSIDAD,Spain,2018,17.1,29.4,5,3.03
Females,15-29,UNIVERSIDAD,Spain,2019,17.1,30.2,5,3.08
Females,15-29,UNIVERSIDAD,Spain,2020,21.5,31.1,5,3.12
Females,15-29,UNIVERSIDAD,Spain,2021,18.1,29.6,5,3.04
Females,15-29,UNIVERSIDAD,Spain,2022,15.7,30.3,5,3.05
Females,15-29,UNIVERSIDAD,Spain,2023,13.8,30.6,5,3.06
Males,15-29,ESO,Spain,2014,48.3,50.3,1,2.61
Males,15-29,ESO,Spain,2015,46.0,49.2,1,2.63
Males,15-29,ESO,Spain,2016,41.0,47.6,1,2.68
Males,15-29,ESO,Spain,2017,37.8,46.5,1,2.71
Males,15-29,ESO,Spain,2018,34.1,45.0,1,2.75
Males,15-29,ESO,Spain,2019,32.1,43.8,1,2.78
Males,15-29,ESO,Spain,2020,37.4,41.9,1,2.83
Males,15-29,ESO,Spain,2021,36.2,43.5,1,2.79
Males,15-29,ESO,Spain,2022,30.2,43.3,1,2.8
Males,15-29,ESO,Spain,2023,30.5,42.7,1,2.82
Males,15-29,BACH-FP,Spain,2014,36.7,30.4,3,2.61
Males,15-29,BACH-FP,Spain,2015,34.6,31.1,3,2.63
Males,15-29,BACH-FP,Spain,2016,31.0,31.7,3,2.68
Males,15-29,BACH-FP,Spain,2017,28.7,32.3,3,2.71
Males,15-29,BACH-FP,Spain,2018,26.2,32.7,3,2.75
Males,15-29,BACH-FP,Spain,2019,22.7,33.4,3,2.78
Males,15-29,BACH-FP,Spain,2020,28.5,34.7,3,2.83
Males,15-29,BACH-FP,Spain,2021,27.0,33.2,3,2.79
Males,15-29,BACH-FP,Spain,2022,21.8,33.3,3,2.8
Males,15-29,BACH-FP,Spain,2023,22.3,33.0,3,2.82
Males,15-29,BACH,Spain,2014,37.6,20.6,4,2.61
Males,15-29,BACH,Spain,2015,34.7,21.1,4,2.63
Males,15-29,BACH,Spain,2016,31.9,21.8,4,2.68
Males,15-29,BACH,Spain,2017,29.3,22.4,4,2.71
Males,15-29,BACH,Spain,2018,28.5,22.6,4,2.75
Males,15-29,BACH,Spain,2019,22.2,23.0,4,2.78
Males,15-29,BACH,Spain,2020,30.7,24.1,4,2.83
Males,15-29,BACH,Spain,2021,25.2,23.0,4,2.79
Males,15-29,BACH,Spain,2022,22.3,23.3,4,2.8
Males,15-29,BACH,Spain,2023,21.7,23.0,4,2.82
Males,15-29,FP,Spain,2014,35.8,9.8,2,2.61
Males,15-29,FP,Spain,2015,34.6,10.0,2,2.63
Males,15-29,FP,Spain,2016,30.3,9.9,2,2.68
Males,15-29,FP,Spain,2017,28.2,9.9,2,2.71
Males,15-29,FP,Spain,2018,23.8,10.1,2,2.75
Males,15-29,FP,Spain,2019,23.4,10.4,2,2.78
Males,15-29,FP,Spain,2020,26.1,10.6,2,2.83
Males,15-29,FP,Spain,2021,28.8,10.2,2,2.79
Males,15-29,FP,Spain,2022,21.3,10.0,2,2.8
Males,15-29,FP,Spain,2023,23.1,10.0,2,2.82
Males,15-29,UNIVERSIDAD,Spain,2014,28.5,19.3,5,2.61
Males,15-29,UNIVERSIDAD,Spain,2015,24.6,19.7,5,2.63
Males,15-29,UNIVERSIDAD,Spain,2016,21.7,20.7,5,2.68
Males,15-29,UNIVERSIDAD,Spain,2017,18.1,21.3,5,2.71
Males,15-29,UNIVERSIDAD,Spain,2018,16.4,22.3,5,2.75
Males,15-29,UNIVERSIDAD,Spain,2019,16.1,22.8,5,2.78
Males,15-29,UNIVERSIDAD,Spain,2020,19.9,23.4,5,2.83
Males,15-29,UNIVERSIDAD,Spain,2021,18.8,23.3,5,2.79
Males,15-29,UNIVERSIDAD,Spain,2022,13.6,23.5,5,2.8
Males,15-29,UNIVERSIDAD,Spain,2023,12.9,24.3,5,2.82
Total,15-29,ESO,Spain,2014,49.9,45.3,1,2.88
Total,15-29,ESO,Spain,2015,47.8,43.6,1,2.88
Total,15-29,ESO,Spain,2016,43.4,42.6,1,2.88
Total,15-29,ESO,Spain,2017,39.9,42.0,1,2.88
Total,15-29,ESO,Spain,2018,36.4,40.4,1,2.88
Total,15-29,ESO,Spain,2019,34.3,38.8,1,2.88
Total,15-29,ESO,Spain,2020,40.4,37.3,1,2.88
Total,15-29,ESO,Spain,2021,39.7,39.8,1,2.88
Total,15-29,ESO,Spain,2022,33.7,39.7,1,2.88
Total,15-29,ESO,Spain,2023,32.7,39.4,1,2.88
Total,15-29,BACH-FP,Spain,2014,38.2,31.3,3,2.88
Total,15-29,BACH-FP,Spain,2015,35.9,32.7,3,2.88
Total,15-29,BACH-FP,Spain,2016,32.7,33.1,3,2.88
Total,15-29,BACH-FP,Spain,2017,29.5,33.1,3,2.88
Total,15-29,BACH-FP,Spain,2018,26.6,33.8,3,2.88
Total,15-29,BACH-FP,Spain,2019,25.0,34.8,3,2.88
Total,15-29,BACH-FP,Spain,2020,30.2,35.5,3,2.88
Total,15-29,BACH-FP,Spain,2021,28.6,33.8,3,2.88
Total,15-29,BACH-FP,Spain,2022,22.9,33.5,3,2.88
Total,15-29,BACH-FP,Spain,2023,23.4,33.2,3,2.88
Total,15-29,BACH,Spain,2014,39.2,22.0,4,2.88
Total,15-29,BACH,Spain,2015,36.0,23.1,4,2.88
Total,15-29,BACH,Spain,2016,33.6,23.5,4,2.88
Total,15-29,BACH,Spain,2017,30.0,23.9,4,2.88
Total,15-29,BACH,Spain,2018,28.7,24.2,4,2.88
Total,15-29,BACH,Spain,2019,24.6,25.0,4,2.88
Total,15-29,BACH,Spain,2020,32.6,25.8,4,2.88
Total,15-29,BACH,Spain,2021,28.5,24.7,4,2.88
Total,15-29,BACH,Spain,2022,22.8,24.6,4,2.88
Total,15-29,BACH,Spain,2023,23.6,24.6,4,2.88
Total,15-29,FP,Spain,2014,37.1,9.3,2,2.88
Total,15-29,FP,Spain,2015,35.7,9.6,2,2.88
Total,15-29,FP,Spain,2016,31.8,9.6,2,2.88
Total,15-29,FP,Spain,2017,29.0,9.2,2,2.88
Total,15-29,FP,Spain,2018,24.3,9.6,2,2.88
Total,15-29,FP,Spain,2019,25.4,9.8,2,2.88
Total,15-29,FP,Spain,2020,27.5,9.7,2,2.88
Total,15-29,FP,Spain,2021,28.7,9.1,2,2.88
Total,15-29,FP,Spain,2022,23.1,8.9,2,2.88
Total,15-29,FP,Spain,2023,23.3,8.7,2,2.88
Total,15-29,UNIVERSIDAD,Spain,2014,28.1,23.4,5,2.88
Total,15-29,UNIVERSIDAD,Spain,2015,24.5,23.7,5,2.88
Total,15-29,UNIVERSIDAD,Spain,2016,22.8,24.3,5,2.88
Total,15-29,UNIVERSIDAD,Spain,2017,19.0,24.9,5,2.88
Total,15-29,UNIVERSIDAD,Spain,2018,16.8,25.8,5,2.88
Total,15-29,UNIVERSIDAD,Spain,2019,16.7,26.4,5,2.88
Total,15-29,UNIVERSIDAD,Spain,2020,20.8,27.2,5,2.88
Total,15-29,UNIVERSIDAD,Spain,2021,18.4,26.4,5,2.88
Total,15-29,UNIVERSIDAD,Spain,2022,14.8,26.8,5,2.88
Total,15-29,UNIVERSIDAD,Spain,2023,13.4,27.3,5,2.88
Females,15-29,ESO,Sweden,2014,36.8,33.0,1,2.87
Females,15-29,ESO,Sweden,2015,36.0,32.7,1,2.93
Females,15-29,ESO,Sweden,2016,33.0,32.9,1,2.95
Females,15-29,ESO,Sweden,2017,31.7,34.1,1,2.94
Females,15-29,ESO,Sweden,2018,30.0,34.3,1,2.94
Females,15-29,ESO,Sweden,2019,36.0,34.6,1,2.96
Females,15-29,ESO,Sweden,2020,38.5,35.4,1,2.96
Females,15-29,ESO,Sweden,2021,41.2,37.3,1,2.94
Females,15-29,ESO,Sweden,2022,35.8,37.7,1,2.93
Females,15-29,ESO,Sweden,2023,34.5,37.3,1,2.94
Females,15-29,BACH-FP,Sweden,2014,12.9,42.5,3,2.87
Females,15-29,BACH-FP,Sweden,2015,11.2,41.0,3,2.93
Females,15-29,BACH-FP,Sweden,2016,9.5,39.8,3,2.95
Females,15-29,BACH-FP,Sweden,2017,8.8,38.7,3,2.94
Females,15-29,BACH-FP,Sweden,2018,8.4,38.7,3,2.94
Females,15-29,BACH-FP,Sweden,2019,9.3,37.3,3,2.96
Females,15-29,BACH-FP,Sweden,2020,12.3,36.5,3,2.96
Females,15-29,BACH-FP,Sweden,2021,11.0,36.5,3,2.94
Females,15-29,BACH-FP,Sweden,2022,11.9,36.0,3,2.93
Females,15-29,BACH-FP,Sweden,2023,10.8,36.3,3,2.94
Females,15-29,BACH,Sweden,2014,13.5,18.6,4,2.87
Females,15-29,BACH,Sweden,2015,12.4,20.4,4,2.93
Females,15-29,BACH,Sweden,2016,10.7,20.7,4,2.95
Females,15-29,BACH,Sweden,2017,11.0,20.4,4,2.94
Females,15-29,BACH,Sweden,2018,9.9,20.6,4,2.94
Females,15-29,BACH,Sweden,2019,10.5,20.9,4,2.96
Females,15-29,BACH,Sweden,2020,14.6,21.2,4,2.96
Females,15-29,BACH,Sweden,2021,12.4,25.3,4,2.94
Females,15-29,BACH,Sweden,2022,13.0,24.9,4,2.93
Females,15-29,BACH,Sweden,2023,12.7,25.2,4,2.94
Females,15-29,FP,Sweden,2014,11.4,20.2,2,2.87
Females,15-29,FP,Sweden,2015,9.4,17.3,2,2.93
Females,15-29,FP,Sweden,2016,7.3,16.0,2,2.95
Females,15-29,FP,Sweden,2017,6.1,15.4,2,2.94
Females,15-29,FP,Sweden,2018,5.8,14.6,2,2.94
Females,15-29,FP,Sweden,2019,6.4,13.2,2,2.96
Females,15-29,FP,Sweden,2020,7.1,11.7,2,2.96
Females,15-29,FP,Sweden,2021,8.6,11.1,2,2.94
Females,15-29,FP,Sweden,2022,9.7,11.0,2,2.93
Females,15-29,FP,Sweden,2023,7.4,11.2,2,2.94
Females,15-29,UNIVERSIDAD,Sweden,2014,6.9,24.5,5,2.87
Females,15-29,UNIVERSIDAD,Sweden,2015,6.6,26.3,5,2.93
Females,15-29,UNIVERSIDAD,Sweden,2016,5.5,27.3,5,2.95
Females,15-29,UNIVERSIDAD,Sweden,2017,5.5,27.2,5,2.94
Females,15-29,UNIVERSIDAD,Sweden,2018,5.3,27.0,5,2.94
Females,15-29,UNIVERSIDAD,Sweden,2019,5.9,28.1,5,2.96
Females,15-29,UNIVERSIDAD,Sweden,2020,7.7,28.1,5,2.96
Females,15-29,UNIVERSIDAD,Sweden,2021,7.1,26.3,5,2.94
Females,15-29,UNIVERSIDAD,Sweden,2022,6.4,26.3,5,2.93
Females,15-29,UNIVERSIDAD,Sweden,2023,8.1,26.4,5,2.94
Males,15-29,ESO,Sweden,2014,35.8,35.3,1,2.67
Males,15-29,ESO,Sweden,2015,33.0,34.8,1,2.7
Males,15-29,ESO,Sweden,2016,32.7,34.7,1,2.73
Males,15-29,ESO,Sweden,2017,29.9,35.4,1,2.74
Males,15-29,ESO,Sweden,2018,29.0,37.0,1,2.73
Males,15-29,ESO,Sweden,2019,31.0,37.3,1,2.73
Males,15-29,ESO,Sweden,2020,36.8,38.0,1,2.73
Males,15-29,ESO,Sweden,2021,36.2,40.7,1,2.7
Males,15-29,ESO,Sweden,2022,33.1,39.8,1,2.73
Males,15-29,ESO,Sweden,2023,34.4,39.7,1,2.73
Males,15-29,BACH-FP,Sweden,2014,14.1,47.9,3,2.67
Males,15-29,BACH-FP,Sweden,2015,12.0,47.8,3,2.7
Males,15-29,BACH-FP,Sweden,2016,10.8,47.1,3,2.73
Males,15-29,BACH-FP,Sweden,2017,9.7,45.9,3,2.74
Males,15-29,BACH-FP,Sweden,2018,8.3,44.2,3,2.73
Males,15-29,BACH-FP,Sweden,2019,9.2,43.8,3,2.73
Males,15-29,BACH-FP,Sweden,2020,12.1,42.7,3,2.73
Males,15-29,BACH-FP,Sweden,2021,11.7,40.9,3,2.7
Males,15-29,BACH-FP,Sweden,2022,8.5,42.1,3,2.73
Males,15-29,BACH-FP,Sweden,2023,10.7,41.7,3,2.73
Males,15-29,BACH,Sweden,2014,15.9,16.5,4,2.67
Males,15-29,BACH,Sweden,2015,14.9,18.2,4,2.7
Males,15-29,BACH,Sweden,2016,14.3,19.0,4,2.73
Males,15-29,BACH,Sweden,2017,12.1,19.9,4,2.74
Males,15-29,BACH,Sweden,2018,11.3,19.7,4,2.73
Males,15-29,BACH,Sweden,2019,11.9,19.7,4,2.73
Males,15-29,BACH,Sweden,2020,16.6,19.7,4,2.73
Males,15-29,BACH,Sweden,2021,17.0,21.5,4,2.7
Males,15-29,BACH,Sweden,2022,11.1,23.7,4,2.73
Males,15-29,BACH,Sweden,2023,14.4,23.0,4,2.73
Males,15-29,FP,Sweden,2014,11.7,27.7,2,2.67
Males,15-29,FP,Sweden,2015,9.6,26.4,2,2.7
Males,15-29,FP,Sweden,2016,8.1,25.2,2,2.73
Males,15-29,FP,Sweden,2017,7.3,23.2,2,2.74
Males,15-29,FP,Sweden,2018,5.1,21.8,2,2.73
Males,15-29,FP,Sweden,2019,6.1,20.9,2,2.73
Males,15-29,FP,Sweden,2020,7.2,20.3,2,2.73
Males,15-29,FP,Sweden,2021,7.4,19.4,2,2.7
Males,15-29,FP,Sweden,2022,5.9,18.3,2,2.73
Males,15-29,FP,Sweden,2023,7.1,18.6,2,2.73
Males,15-29,UNIVERSIDAD,Sweden,2014,9.9,16.8,5,2.67
Males,15-29,UNIVERSIDAD,Sweden,2015,8.1,17.4,5,2.7
Males,15-29,UNIVERSIDAD,Sweden,2016,7.8,18.3,5,2.73
Males,15-29,UNIVERSIDAD,Sweden,2017,7.7,18.7,5,2.74
Males,15-29,UNIVERSIDAD,Sweden,2018,7.3,18.8,5,2.73
Males,15-29,UNIVERSIDAD,Sweden,2019,6.9,18.9,5,2.73
Males,15-29,UNIVERSIDAD,Sweden,2020,9.1,19.2,5,2.73
Males,15-29,UNIVERSIDAD,Sweden,2021,9.4,18.5,5,2.7
Males,15-29,UNIVERSIDAD,Sweden,2022,4.9,18.1,5,2.73
Males,15-29,UNIVERSIDAD,Sweden,2023,5.5,18.7,5,2.73
Total,15-29,ESO,Sweden,2014,36.3,34.2,1,2.83
Total,15-29,ESO,Sweden,2015,34.4,33.8,1,2.83
Total,15-29,ESO,Sweden,2016,32.8,33.8,1,2.83
Total,15-29,ESO,Sweden,2017,30.8,34.8,1,2.83
Total,15-29,ESO,Sweden,2018,29.5,35.7,1,2.83
Total,15-29,ESO,Sweden,2019,33.3,36.0,1,2.83
Total,15-29,ESO,Sweden,2020,37.6,36.8,1,2.83
Total,15-29,ESO,Sweden,2021,38.5,39.0,1,2.83
Total,15-29,ESO,Sweden,2022,34.3,38.8,1,2.83
Total,15-29,ESO,Sweden,2023,34.5,38.5,1,2.83
Total,15-29,BACH-FP,Sweden,2014,13.5,45.3,3,2.83
Total,15-29,BACH-FP,Sweden,2015,11.7,44.5,3,2.83
Total,15-29,BACH-FP,Sweden,2016,10.2,43.5,3,2.83
Total,15-29,BACH-FP,Sweden,2017,9.3,42.4,3,2.83
Total,15-29,BACH-FP,Sweden,2018,8.4,41.5,3,2.83
Total,15-29,BACH-FP,Sweden,2019,9.2,40.7,3,2.83
Total,15-29,BACH-FP,Sweden,2020,12.2,39.7,3,2.83
Total,15-29,BACH-FP,Sweden,2021,11.4,38.7,3,2.83
Total,15-29,BACH-FP,Sweden,2022,9.9,39.1,3,2.83
Total,15-29,BACH-FP,Sweden,2023,10.8,39.1,3,2.83
Total,15-29,BACH,Sweden,2014,14.7,17.5,4,2.83
Total,15-29,BACH,Sweden,2015,13.6,19.2,4,2.83
Total,15-29,BACH,Sweden,2016,12.5,19.8,4,2.83
Total,15-29,BACH,Sweden,2017,11.5,20.1,4,2.83
Total,15-29,BACH,Sweden,2018,10.6,20.1,4,2.83
Total,15-29,BACH,Sweden,2019,11.2,20.3,4,2.83
Total,15-29,BACH,Sweden,2020,15.6,20.4,4,2.83
Total,15-29,BACH,Sweden,2021,14.6,23.3,4,2.83
Total,15-29,BACH,Sweden,2022,12.0,24.3,4,2.83
Total,15-29,BACH,Sweden,2023,13.6,24.0,4,2.83
Total,15-29,FP,Sweden,2014,11.6,24.0,2,2.83
Total,15-29,FP,Sweden,2015,9.5,22.0,2,2.83
Total,15-29,FP,Sweden,2016,7.8,20.8,2,2.83
Total,15-29,FP,Sweden,2017,6.9,19.4,2,2.83
Total,15-29,FP,Sweden,2018,5.4,18.3,2,2.83
Total,15-29,FP,Sweden,2019,6.2,17.2,2,2.83
Total,15-29,FP,Sweden,2020,7.2,16.2,2,2.83
Total,15-29,FP,Sweden,2021,7.8,15.4,2,2.83
Total,15-29,FP,Sweden,2022,7.2,14.8,2,2.83
Total,15-29,FP,Sweden,2023,7.2,15.0,2,2.83
Total,15-29,UNIVERSIDAD,Sweden,2014,8.2,20.5,5,2.83
Total,15-29,UNIVERSIDAD,Sweden,2015,7.2,21.7,5,2.83
Total,15-29,UNIVERSIDAD,Sweden,2016,6.5,22.6,5,2.83
Total,15-29,UNIVERSIDAD,Sweden,2017,6.4,22.8,5,2.83
Total,15-29,UNIVERSIDAD,Sweden,2018,6.1,22.7,5,2.83
Total,15-29,UNIVERSIDAD,Sweden,2019,6.3,23.3,5,2.83
Total,15-29,UNIVERSIDAD,Sweden,2020,8.3,23.5,5,2.83
Total,15-29,UNIVERSIDAD,Sweden,2021,8.0,22.2,5,2.83
Total,15-29,UNIVERSIDAD,Sweden,2022,5.7,22.0,5,2.83
Total,15-29,UNIVERSIDAD,Sweden,2023,7.0,22.4,5,2.83
Females,15-29,ESO,Switzerland,2014,10.0,32.9,1,2.76
Females,15-29,ESO,Switzerland,2015,10.0,31.7,1,2.8
Females,15-29,ESO,Switzerland,2016,9.9,30.9,1,2.83
Females,15-29,ESO,Switzerland,2017,9.0,30.1,1,2.87
Females,15-29,ESO,Switzerland,2018,9.3,30.0,1,2.89
Females,15-29,ESO,Switzerland,2019,7.2,29.2,1,2.92
Females,15-29,ESO,Switzerland,2020,8.9,29.2,1,2.94
Females,15-29,ESO,Switzerland,2021,11.7,28.6,1,2.91
Females,15-29,ESO,Switzerland,2022,9.8,28.1,1,2.92
Females,15-29,ESO,Switzerland,2023,9.9,28.9,1,2.91
Females,15-29,BACH-FP,Switzerland,2014,7.7,47.2,3,2.76
Females,15-29,BACH-FP,Switzerland,2015,7.2,46.7,3,2.8
Females,15-29,BACH-FP,Switzerland,2016,7.2,46.9,3,2.83
Females,15-29,BACH-FP,Switzerland,2017,6.7,45.8,3,2.87
Females,15-29,BACH-FP,Switzerland,2018,6.3,45.5,3,2.89
Females,15-29,BACH-FP,Switzerland,2019,6.4,45.4,3,2.92
Females,15-29,BACH-FP,Switzerland,2020,6.3,44.9,3,2.94
Females,15-29,BACH-FP,Switzerland,2021,7.7,45.9,3,2.91
Females,15-29,BACH-FP,Switzerland,2022,5.9,45.3,3,2.92
Females,15-29,BACH-FP,Switzerland,2023,5.8,45.1,3,2.91
Females,15-29,BACH,Switzerland,2014,9.9,19.2,4,2.76
Females,15-29,BACH,Switzerland,2015,7.5,19.1,4,2.8
Females,15-29,BACH,Switzerland,2016,8.4,19.6,4,2.83
Females,15-29,BACH,Switzerland,2017,8.1,19.7,4,2.87
Females,15-29,BACH,Switzerland,2018,8.3,20.2,4,2.89
Females,15-29,BACH,Switzerland,2019,8.6,20.7,4,2.92
Females,15-29,BACH,Switzerland,2020,8.8,21.3,4,2.94
Females,15-29,BACH,Switzerland,2021,8.7,19.7,4,2.91
Females,15-29,BACH,Switzerland,2022,8.3,18.7,4,2.92
Females,15-29,BACH,Switzerland,2023,7.7,18.8,4,2.91
Females,15-29,FP,Switzerland,2014,6.6,28.0,2,2.76
Females,15-29,FP,Switzerland,2015,7.0,27.7,2,2.8
Females,15-29,FP,Switzerland,2016,6.5,27.3,2,2.83
Females,15-29,FP,Switzerland,2017,5.9,26.1,2,2.87
Females,15-29,FP,Switzerland,2018,5.2,25.3,2,2.89
Females,15-29,FP,Switzerland,2019,4.9,24.7,2,2.92
Females,15-29,FP,Switzerland,2020,4.6,23.6,2,2.94
Females,15-29,FP,Switzerland,2021,7.2,26.2,2,2.91
Females,15-29,FP,Switzerland,2022,4.8,26.6,2,2.92
Females,15-29,FP,Switzerland,2023,4.8,26.4,2,2.91
Females,15-29,UNIVERSIDAD,Switzerland,2014,4.5,19.9,5,2.76
Females,15-29,UNIVERSIDAD,Switzerland,2015,4.6,21.6,5,2.8
Females,15-29,UNIVERSIDAD,Switzerland,2016,4.9,22.2,5,2.83
Females,15-29,UNIVERSIDAD,Switzerland,2017,4.9,24.1,5,2.87
Females,15-29,UNIVERSIDAD,Switzerland,2018,5.6,24.5,5,2.89
Females,15-29,UNIVERSIDAD,Switzerland,2019,5.5,25.4,5,2.92
Females,15-29,UNIVERSIDAD,Switzerland,2020,4.9,25.9,5,2.94
Females,15-29,UNIVERSIDAD,Switzerland,2021,4.5,25.5,5,2.91
Females,15-29,UNIVERSIDAD,Switzerland,2022,4.5,26.6,5,2.92
Females,15-29,UNIVERSIDAD,Switzerland,2023,4.7,25.9,5,2.91
Males,15-29,ESO,Switzerland,2014,9.3,34.3,1,2.66
Males,15-29,ESO,Switzerland,2015,9.1,33.4,1,2.69
Males,15-29,ESO,Switzerland,2016,10.3,33.0,1,2.73
Males,15-29,ESO,Switzerland,2017,9.9,33.0,1,2.71
Males,15-29,ESO,Switzerland,2018,9.2,32.4,1,2.71
Males,15-29,ESO,Switzerland,2019,9.5,31.7,1,2.77
Males,15-29,ESO,Switzerland,2020,9.1,31.1,1,2.78
Males,15-29,ESO,Switzerland,2021,9.7,31.0,1,2.78
Males,15-29,ESO,Switzerland,2022,9.9,31.6,1,2.76
Males,15-29,ESO,Switzerland,2023,9.0,31.6,1,2.75
Males,15-29,BACH-FP,Switzerland,2014,7.1,47.7,3,2.66
